feedback_id,customer_id,store_id,rating,comment,channel,date
4435,6181,2,4,Outstanding support and great deals.,Phone-Call,2022-10-23
4436,6043,3,4,Five stars well deserved!,App,2025-05-11
4437,6369,9,2,Will not visit again. Terrible experience.,App,2025-06-24
4438,6120,4,5,Five stars well deserved!,In-Store,2025-04-06
4439,6064,10,3,Service was okay but could be improved.,Email,2023-02-27
4440,6166,8,5,Super fast billing and great ambience.,Phone-Call,2022-04-29
4441,6120,2,5,Store was clean and well organized.,Email,2025-06-10
4442,6410,4,5,Store was clean and well organized.,Website,2025-04-22
4443,6395,8,4,Good value for money.,In-Store,2023-09-17
4444,6219,9,4,Outstanding support and great deals.,Website,2023-04-30
4445,6377,8,5,Best electronics store in the city!,App,2024-08-01
4446,6308,4,3,Service was okay but could be improved.,Email,2026-02-25
4447,6482,6,5,Super fast billing and great ambience.,Email,2022-03-17
4448,6360,1,3,Product meets basic expectations.,Website,2022-04-22
4449,6138,10,3,Satisfactory but room for improvement.,WhatsApp,2023-10-06
4450,6135,4,5,Super fast billing and great ambience.,Email,2023-07-16
4451,6275,4,4,Amazing product quality. Very satisfied.,Website,2025-04-27
4452,6276,6,1,Limited product options and low stock.,Email,2024-10-10
4453,6310,6,4,Amazing product quality. Very satisfied.,WhatsApp,2024-05-03
4454,6274,1,2,Packaging was damaged on arrival.,WhatsApp,2022-01-18
4455,6351,10,5,Staff went above and beyond to help.,WhatsApp,2025-09-25
4456,6293,4,5,Outstanding support and great deals.,Website,2023-01-21
4457,6097,3,4,Amazing product quality. Very satisfied.,App,2024-06-22
4458,6098,5,4,Good value for money.,Phone-Call,2025-07-06
4459,6335,6,1,Below average experience overall.,In-Store,2024-10-22
4460,6263,4,4,Super fast billing and great ambience.,In-Store,2022-08-03
4461,6019,10,4,Five stars well deserved!,In-Store,2025-12-09
4462,6058,6,4,Amazing product quality. Very satisfied.,Phone-Call,2023-05-05
4463,6194,8,5,Best electronics store in the city!,In-Store,2023-10-26
4464,6229,3,3,Service was okay but could be improved.,App,2022-12-26
4465,6114,9,5,Outstanding support and great deals.,Phone-Call,2025-11-09
4466,6390,6,5,Five stars well deserved!,In-Store,2025-01-15
4467,6141,9,5,Store was clean and well organized.,Email,2024-09-15
4468,6467,9,5,Amazing product quality. Very satisfied.,App,2022-10-31
4469,6003,10,4,Good value for money.,Phone-Call,2025-10-12
4470,6412,8,5,Store was clean and well organized.,WhatsApp,2025-11-26
4471,6464,4,3,Would recommend to friends.,In-Store,2024-08-15
4472,6086,5,1,Below average experience overall.,Phone-Call,2023-02-18
4473,6116,7,3,"Average experience, nothing special.",WhatsApp,2023-09-18
4474,6039,9,1,"Product is average, expected much more.",Email,2025-11-29
4475,6282,5,4,Super fast billing and great ambience.,In-Store,2022-02-06
4476,6116,8,5,Amazing product quality. Very satisfied.,Website,2026-02-09
4477,6275,7,1,"Billing took forever, staff was rude.",In-Store,2024-02-01
4478,6251,9,5,Store was clean and well organized.,Phone-Call,2024-06-29
4479,6079,5,4,Will definitely come back again!,Email,2022-02-04
4480,6187,9,2,"Product is average, expected much more.",In-Store,2022-12-11
4481,6488,6,1,Packaging was damaged on arrival.,Website,2023-07-21
4482,6497,3,5,Good value for money.,App,2025-01-23
4483,6478,10,4,Quick billing and smooth process.,In-Store,2023-10-28
4484,6154,4,4,Best electronics store in the city!,WhatsApp,2023-01-08
4485,6016,8,4,Good value for money.,App,2024-09-28
4486,6110,1,4,Store was clean and well organized.,WhatsApp,2023-09-26
4487,6312,7,3,"Met some expectations, decent selection.",Phone-Call,2023-02-08
4488,6212,4,1,"Product is average, expected much more.",Email,2025-05-22
4489,6491,9,5,Will definitely come back again!,In-Store,2022-04-19
4490,6400,2,5,Five stars well deserved!,Phone-Call,2022-11-10
4491,6303,4,5,Staff went above and beyond to help.,Email,2022-05-18
4492,6262,8,1,Below average experience overall.,Email,2023-02-13
4493,6058,8,5,Will definitely come back again!,Email,2025-08-14
4494,6013,10,3,Would recommend to friends.,Website,2025-05-07
4495,6176,6,2,"Product is average, expected much more.",App,2025-02-08
4496,6361,4,5,Super fast billing and great ambience.,Email,2023-11-23
4497,6194,7,5,Staff went above and beyond to help.,Website,2024-07-11
4498,6127,4,3,Service was okay but could be improved.,In-Store,2025-12-08
4499,6058,7,1,Packaging was damaged on arrival.,App,2022-03-20
4500,6197,3,5,Super fast billing and great ambience.,Email,2026-02-22
4501,6290,2,5,Super fast billing and great ambience.,Website,2025-10-02
4502,6038,6,4,Will definitely come back again!,WhatsApp,2025-08-13
4503,6045,4,5,Super fast billing and great ambience.,Phone-Call,2022-03-22
4504,6457,7,3,Service was okay but could be improved.,App,2024-08-03
4505,6272,2,2,Price is not justified for the quality.,In-Store,2024-09-14
4506,6366,2,5,Staff went above and beyond to help.,Website,2023-08-29
4507,6098,9,4,Five stars well deserved!,Email,2024-08-17
4508,6133,6,2,Will not visit again. Terrible experience.,Website,2025-01-08
4509,6398,1,4,Five stars well deserved!,App,2024-12-04
4510,6493,5,4,Super fast billing and great ambience.,WhatsApp,2022-05-16
4511,6304,4,4,Five stars well deserved!,Website,2025-04-20
4512,6197,4,2,Overpriced and poor quality.,Phone-Call,2022-06-10
4513,6479,9,4,Five stars well deserved!,WhatsApp,2025-01-30
4514,6126,9,3,Satisfactory but room for improvement.,Website,2022-10-28
4515,6134,5,4,Good value for money.,Website,2023-06-13
4516,6027,1,3,Would recommend to friends.,App,2025-08-15
4517,6306,6,5,Quick billing and smooth process.,Website,2022-03-13
4518,6213,4,5,Outstanding support and great deals.,Email,2022-06-29
4519,6200,1,5,Best electronics store in the city!,App,2022-12-06
4520,6184,6,4,Five stars well deserved!,Website,2025-11-06
4521,6376,10,5,Super fast billing and great ambience.,Phone-Call,2022-09-19
4522,6269,3,2,Return process was complicated.,Website,2024-01-28
4523,6239,8,4,Super fast billing and great ambience.,App,2024-08-11
4524,6303,7,4,Store was clean and well organized.,Phone-Call,2022-11-14
4525,6364,6,4,Store was clean and well organized.,Phone-Call,2024-08-29
4526,6263,6,5,Store was clean and well organized.,App,2023-04-08
4527,6414,9,4,Five stars well deserved!,WhatsApp,2023-05-30
4528,6336,6,5,Staff went above and beyond to help.,In-Store,2025-12-06
4529,6437,2,5,Store was clean and well organized.,Email,2023-03-31
4530,6182,9,1,Below average experience overall.,Phone-Call,2024-03-05
4531,6098,8,5,Amazing product quality. Very satisfied.,In-Store,2025-02-24
4532,6488,3,5,Store was clean and well organized.,Email,2023-02-12
4533,6099,1,5,Store was clean and well organized.,Email,2025-01-04
4534,6320,5,3,Store was clean but staff seemed busy.,App,2025-10-04
4535,6099,1,5,Amazing product quality. Very satisfied.,App,2022-08-16
4536,6228,9,5,Will definitely come back again!,Website,2025-02-08
4537,6379,8,2,Limited product options and low stock.,WhatsApp,2025-04-10
4538,6038,1,4,Quick billing and smooth process.,WhatsApp,2025-12-11
4539,6013,6,4,Staff went above and beyond to help.,WhatsApp,2022-08-08
4540,6430,5,2,"Product is average, expected much more.",In-Store,2022-12-04
4541,6447,6,2,"Product is average, expected much more.",WhatsApp,2022-04-24
4542,6373,1,1,Packaging was damaged on arrival.,In-Store,2024-06-29
4543,6270,3,4,Good value for money.,In-Store,2024-05-02
4544,6301,7,5,Quick billing and smooth process.,Website,2022-04-02
4545,6497,1,4,Outstanding support and great deals.,WhatsApp,2024-08-17
4546,6242,4,1,Will not visit again. Terrible experience.,In-Store,2022-06-04
4547,6155,8,4,Staff went above and beyond to help.,Email,2026-03-15
4548,6017,3,5,Store was clean and well organized.,Website,2024-07-21
4549,6104,6,3,"Met some expectations, decent selection.",WhatsApp,2022-03-10
4550,6457,8,5,Five stars well deserved!,App,2025-09-01
4551,6496,7,4,Super fast billing and great ambience.,App,2024-04-22
4552,6140,8,2,Price is not justified for the quality.,Email,2023-12-07
4553,6066,4,3,Would recommend to friends.,Email,2026-02-26
4554,6186,6,4,Staff went above and beyond to help.,WhatsApp,2024-11-21
4555,6013,5,3,Would recommend to friends.,Website,2025-09-14
4556,6374,4,4,Super fast billing and great ambience.,Phone-Call,2023-03-15
4557,6372,10,1,Packaging was damaged on arrival.,Website,2023-02-23
4558,6198,5,1,Packaging was damaged on arrival.,Email,2022-08-06
4559,6360,5,2,Below average experience overall.,In-Store,2023-09-02
4560,6489,10,4,Quick billing and smooth process.,App,2022-06-28
4561,6151,7,4,Will definitely come back again!,WhatsApp,2022-08-24
4562,6154,4,3,"Average experience, nothing special.",Email,2025-02-03
4563,6240,2,4,Outstanding support and great deals.,Website,2023-12-16
4564,6166,10,3,Store was clean but staff seemed busy.,Email,2022-06-23
4565,6429,9,4,Outstanding support and great deals.,WhatsApp,2023-09-14
4566,6167,2,5,Good value for money.,Phone-Call,2024-04-01
4567,6415,8,3,"Met some expectations, decent selection.",WhatsApp,2024-08-07
4568,6069,1,1,Will not visit again. Terrible experience.,WhatsApp,2025-10-09
4569,6144,10,5,Good value for money.,Email,2022-10-07
4570,6014,9,5,Will definitely come back again!,WhatsApp,2025-03-29
4571,6481,4,2,"Long waiting time, no one attended to us.",In-Store,2023-02-15
4572,6168,2,4,Amazing product quality. Very satisfied.,Email,2024-07-06
4573,6206,9,4,Super fast billing and great ambience.,Phone-Call,2022-04-26
4574,6081,9,2,Packaging was damaged on arrival.,Phone-Call,2024-03-23
4575,6068,9,3,Would recommend to friends.,In-Store,2025-10-15
4576,6395,8,4,Five stars well deserved!,Phone-Call,2023-12-27
4577,6250,7,5,Best electronics store in the city!,Website,2025-06-26
4578,6387,7,5,Will definitely come back again!,Phone-Call,2022-01-22
4579,6313,4,3,Service was okay but could be improved.,WhatsApp,2026-01-27
4580,6400,5,5,Best electronics store in the city!,WhatsApp,2024-05-20
4581,6021,2,4,Five stars well deserved!,WhatsApp,2022-02-17
4582,6214,6,1,Will not visit again. Terrible experience.,WhatsApp,2026-02-24
4583,6121,8,5,Super fast billing and great ambience.,App,2022-08-24
4584,6126,1,5,Store was clean and well organized.,Website,2024-02-10
4585,6110,4,5,Staff went above and beyond to help.,WhatsApp,2025-07-16
4586,6438,9,5,Amazing product quality. Very satisfied.,Email,2025-09-08
4587,6047,4,3,Store was clean but staff seemed busy.,Phone-Call,2025-08-14
4588,6454,10,3,Service was okay but could be improved.,In-Store,2022-10-07
4589,6435,9,3,"Met some expectations, decent selection.",Email,2022-08-16
4590,6463,6,3,Product meets basic expectations.,WhatsApp,2023-05-14
4591,6227,4,5,Quick billing and smooth process.,In-Store,2024-10-23
4592,6404,6,4,Amazing product quality. Very satisfied.,Website,2022-05-22
4593,6225,10,4,Will definitely come back again!,In-Store,2025-09-10
4594,6149,9,4,Amazing product quality. Very satisfied.,Email,2025-06-29
4595,6167,5,2,Will not visit again. Terrible experience.,Website,2025-07-04
4596,6254,1,5,Amazing product quality. Very satisfied.,App,2026-03-16
4597,6052,2,3,Satisfactory but room for improvement.,Phone-Call,2023-06-26
4598,6406,4,3,Would recommend to friends.,Phone-Call,2022-11-25
4599,6040,7,4,Five stars well deserved!,Phone-Call,2022-05-01
4600,6126,1,4,Staff went above and beyond to help.,Website,2022-04-03
4601,6116,4,4,Best electronics store in the city!,Phone-Call,2025-01-24
4602,6442,8,4,Will definitely come back again!,WhatsApp,2024-09-05
4603,6475,10,5,Five stars well deserved!,In-Store,2024-12-14
4604,6186,1,2,Limited product options and low stock.,Phone-Call,2022-09-23
4605,6289,8,4,Super fast billing and great ambience.,App,2022-07-22
4606,6285,8,3,Satisfactory but room for improvement.,In-Store,2025-08-26
4607,6120,9,4,Five stars well deserved!,In-Store,2025-01-04
4608,6288,1,3,Would recommend to friends.,Email,2025-03-03
4609,6032,10,5,Five stars well deserved!,Email,2024-12-30
4610,6243,1,1,Packaging was damaged on arrival.,Website,2023-12-08
4611,6058,7,1,Overpriced and poor quality.,App,2022-09-19
4612,6009,8,4,Super fast billing and great ambience.,Phone-Call,2023-04-03
4613,6159,6,5,Outstanding support and great deals.,In-Store,2025-04-09
4614,6475,4,3,Store was clean but staff seemed busy.,Email,2023-05-28
4615,6430,4,5,Staff went above and beyond to help.,In-Store,2024-10-19
4616,6335,7,5,Will definitely come back again!,Phone-Call,2024-08-27
4617,6058,6,4,Staff went above and beyond to help.,Email,2024-11-14
4618,6409,7,1,Limited product options and low stock.,App,2022-12-24
4619,6165,6,2,Return process was complicated.,Website,2024-07-09
4620,6443,9,2,Limited product options and low stock.,Website,2025-11-07
4621,6238,2,2,Will not visit again. Terrible experience.,In-Store,2022-08-18
4622,6054,7,5,Best electronics store in the city!,Website,2026-03-11
4623,6385,7,1,"Billing took forever, staff was rude.",App,2022-10-16
4624,6447,8,4,Five stars well deserved!,App,2022-10-24
4625,6485,9,4,Super fast billing and great ambience.,App,2025-09-11
4626,6441,9,4,Super fast billing and great ambience.,WhatsApp,2022-03-09
4627,6183,4,2,Packaging was damaged on arrival.,In-Store,2023-01-26
4628,6130,8,5,Outstanding support and great deals.,Website,2025-10-12
4629,6343,10,5,Outstanding support and great deals.,WhatsApp,2025-04-11
4630,6050,6,5,Staff went above and beyond to help.,App,2022-08-26
4631,6236,3,3,Product meets basic expectations.,WhatsApp,2024-10-16
4632,6460,4,4,Super fast billing and great ambience.,WhatsApp,2024-10-24
4633,6279,6,3,Service was okay but could be improved.,Email,2024-01-29
4634,6253,8,5,Best electronics store in the city!,WhatsApp,2025-02-08
4635,6236,7,4,Staff went above and beyond to help.,Website,2022-09-07
4636,6314,2,4,Good value for money.,Email,2023-02-21
4637,6070,3,5,Five stars well deserved!,Website,2023-11-21
4638,6386,7,1,Overpriced and poor quality.,Phone-Call,2025-11-24
4639,6192,4,1,"Billing took forever, staff was rude.",WhatsApp,2025-03-28
4640,6209,1,4,Store was clean and well organized.,App,2023-02-18
4641,6280,4,1,"Product is average, expected much more.",Website,2022-12-12
4642,6429,10,1,"Product is average, expected much more.",Phone-Call,2022-06-18
4643,6063,5,2,Packaging was damaged on arrival.,WhatsApp,2022-02-05
4644,6253,3,5,Quick billing and smooth process.,Email,2025-12-10
4645,6289,2,4,Five stars well deserved!,Phone-Call,2023-02-22
4646,6232,1,2,Will not visit again. Terrible experience.,Website,2026-02-07
4647,6239,4,4,Best electronics store in the city!,In-Store,2023-12-25
4648,6291,7,4,Quick billing and smooth process.,WhatsApp,2026-03-25
4649,6152,8,5,Best electronics store in the city!,App,2025-01-01
4650,6371,1,5,Staff went above and beyond to help.,WhatsApp,2022-04-05
4651,6333,1,5,Good value for money.,Email,2022-11-03
4652,6211,1,4,Good value for money.,App,2023-03-14
4653,6302,1,4,Will definitely come back again!,Website,2025-05-28
4654,6021,1,4,Outstanding support and great deals.,WhatsApp,2025-07-13
4655,6388,6,2,Limited product options and low stock.,Email,2025-07-14
4656,6349,5,4,Staff went above and beyond to help.,Website,2022-06-30
4657,6085,6,3,Service was okay but could be improved.,Email,2022-11-18
4658,6182,3,3,Store was clean but staff seemed busy.,In-Store,2025-02-10
4659,6262,3,2,Return process was complicated.,Website,2023-02-12
4660,6297,8,5,Five stars well deserved!,In-Store,2023-11-14
4661,6495,7,5,Best electronics store in the city!,Email,2025-06-24
4662,6340,6,5,Amazing product quality. Very satisfied.,Email,2022-02-02
4663,6381,1,4,Super fast billing and great ambience.,In-Store,2022-12-18
4664,6407,8,3,"Average experience, nothing special.",In-Store,2024-03-26
4665,6426,6,5,Will definitely come back again!,Website,2024-10-07
4666,6185,7,4,Best electronics store in the city!,App,2025-03-20
4667,6110,2,4,Five stars well deserved!,In-Store,2022-02-08
4668,6314,1,4,Outstanding support and great deals.,Website,2025-10-13
4669,6286,3,4,Store was clean and well organized.,In-Store,2025-12-15
4670,6341,6,4,Quick billing and smooth process.,Email,2026-03-24
4671,6275,10,1,"Billing took forever, staff was rude.",Phone-Call,2022-07-15
4672,6264,8,4,Staff went above and beyond to help.,Email,2024-01-24
4673,6330,2,5,Will definitely come back again!,App,2022-05-17
4674,6228,1,4,Store was clean and well organized.,Email,2024-07-23
4675,6058,3,5,Staff went above and beyond to help.,Website,2022-09-15
